Regulation of experimental autoimmune encephalomyelitis by TPL-2 kinase,2014,"Philip N Tsichlis, Srividya Sriskantharajah, Eva Gückel, Christine Brender, Marc Veldhoen, Abduelhakem Ben-Addi, Steven C Ley, George Kollias, Katrin Kierdorf, Niki Tsakiri, Marco Prinz, Brigitta Stockinger, Anne O'Garra"
Regulation of miRNAs in human skeletal muscle following acute endurance exercise and short-term endurance training,2013,"Erin L Brown, Nigel Stepto, Glenn D Wadley, Rod J Snow, Takayuki Akimoto, Juleen R Zierath, Aaron P Russell, Shogo Wada, Alexander V Chibalin, Severine Lamon, Hanneke Boon, Isabelle Güller"
Relapsed and secondary disease drive the risk profile for invasive aspergillosis prior to stem cell transplantation in patients with acute myeloid leukemia or myelodysplastic syndrome,2014,"Robert J van de Peppel, Mark G J de Boer, Peter A von dem Borne, Olaf M Dekkers"
Relation between (99m)Tc-tetrofosmin thyroid scintigraphy and mitogen-activated protein kinase in papillary thyroid cancer patients,2011,"Masatoshi Ishibashi, Kenkichi Baba, Hayato Kaida, Teruhiko Fujii, Akihiko Kawahara, Masayoshi Kage, Naofumi Hayabuchi, Yuji Hiromatsu"
Relationship between leptin receptor and polycystic ovary syndrome,2013,"Lan Li, Kyung-Ju Lee, Bum-Chae Choi, Kwang-Hyun Baek"
Relationship between prostate-specific antigen and obesity in prostate cancer screening: analysis of a large cohort in Japan,2010,"Yasuaki Kubota, Kensaku Seike, Yuka Shinohara, Masamitsu Iwata, Shinichi Maeda, Norio Sugimoto"
Relationship of obesity-related disturbances with LH/FSH ratio among post-menopausal women in the United States,2011,"Laurel Stadtmauer, Hind A Beydoun, Natasha Wiggins, May A Beydoun"
Relationships between Tumor Volume and Lymphatic Metastasis and Prognosis in Early Oral Tongue Cancer,2013,"Young-Hoon Joo, Se-Hwan Hwang, Dong-Il Sun, Kwang-Jae Cho, Min-Sik Kim, Jun-Ook Park"
Reliability of serum biomarkers of inflammation from repeated measures in healthy individuals,2012,"Mario Kratz, Johanna W Lampe, Emily White, C Y Wang, Alan R Kristal, Xiaoling Song, Yvonne Schwarz, Sandi L Navarro, Theodore M Brasky"
Renal denervation for refractory ventricular arrhythmias,2014,"Jason S Bradfield, Marmar Vaseghi, Kalyanam Shivkumar"
Renal lactate elimination is maintained during moderate exercise in humans,2011,"Stefanos Volianitis, Ellen A Dawson, Mads Dalsgaard, Chie Yoshiga, Jens Clemmesen, Niels H Secher, Niels Olsen, Henning B Nielsen"
Renin-angiotensin system inhibitors suppress azoxymethane-induced colonic preneoplastic lesions in C57BL/KsJ-db/db obese mice,2011,"Takahiro Kochi, Tomohiko Ohno, Hisashi Tsurumi, Hisataka Moriwaki, Takuji Tanaka, Hiroyasu Sakai, Yoichi Yasuda, Masahito Shimizu, Masaya Kubota"
Repeatability analysis of global and local metrics of brain structural networks,2014,"Jennifer Andreotti, Kay Jann, Lester Melie-Garcia, Stéphanie Giezendanner, Thomas Dierks, Andrea Federspiel"
Report of two Chinese families and a review of Mainland Chinese CADASIL patients,2009,"Guo-Hua Zhao, Jian-Ren Liu, Fu-You Zhou, Xin-Zhen Yin, Mei-Ping Ding, Bao-Rong Zhang, Liang Zhang, Pei-Zhen Wang"
Resistance training after myocardial infarction in rats: its role on cardiac and autonomic function,2014,"Daniele Jardim Feriani, Camilla Figueiredo Grans, Leandro Yanase Rocha, Bruno Rodrigues, Marcos Elias Vergilino Abssamra, Cristiano Mostarda, Nicolle Martins Carrozzi, Kátia De Angelis, Diego Mendrot Figueroa, Maria Cláudia Irigoyen"
Resistin -420C>G promoter variant and colorectal cancer risk,2014,"Arash Derakhshan, Mohammad Reza Zali, Reza Dabiri, Touraj Mahmoudi, Benafsheh Arshi, Mojgan Mirakhorli, Maral Arkani, Khatoon Karimi, Hamid Farahani, Hossein Nobakht, Asadollah Asadi, Mohsen Vahedi"
Response to teszler,2012,"A S Paul van Trotsenburg, Els J M Nieveen van Dijkum, Alida F van der Steeg, Hanneke M van Santen, Godelieve A M Tytgat, Marianne D van de Wetering, Berthe L F van Eck-Smit, Saskia M J Hopman"
Results of fractionated targeted proton beam therapy in the treatment of primary optic nerve sheath meningioma],2014,"L Moyal, C Vignal-Clermont, H Boissonnet, C Alapetite"
Resveratrol Based Oral Nutritional Supplement Produces Long-Term Beneficial Effects on Structure and Visual Function in Human Patients,2014,"Stuart Richer, Shana Patel, Shivani Sockanathan, Lawrence J Ulanski, Luke Miller, Carla Podella"
Retinal hamartoma in tuberous sclerosis,2014,"E Santos-Bueso, P Cifuentes-Canorea, J García-Feijoo, P Bañeros-Rojas"
Reverse lactate threshold: a novel single-session approach to reliable high-resolution estimation of the anaerobic threshold,2011,Raffy Dotan
Reversible confluent deep white matter abnormalities: a new variant of posterior reversible encephalopathy syndrome,2013,"Hussam A Yacoub, Joshua Bemporad, John Castaldo, Yuebing Li"
Review of therapeutic drug monitoring of anticancer drugs part two--targeted therapies,2014,"Alain Astier, Nicolas Widmer, Christophe Bardin, Angelo Paci, Etienne Chatelut, Gareth Veal, Dominique Levêque, Jos Beijnen"
Ribosomal protein S6 phosphorylation is associated with epithelial dysplasia and squamous cell carcinoma of the oral cavity,2012,"Somsri Rojanawatsirivej, Somchai Yodsanga, Risa Chaisuparat"
Risk of coronary surgery for hospital and early morbidity and mortality after initially successful percutaneous intervention,2005,"Freek W A Verheugt, Judith M D van den Brule, Luc Noyez"
Risk of osteonecrosis in patients taking bisphosphonates for prevention of osteoporosis: a systematic review and meta-analysis,2013,"C-C Lee, S-S Chang, M Lee, R-C Chan, S-H Lee"
Risks and benefits of percutaneous vertebroplasty or kyphoplasty in the management of osteoporotic vertebral fractures,2013,"O Lamy, B Uebelhart, B Aubry-Rozier"
Role of p38MAPK in S1P receptor-mediated differentiation of human oligodendrocyte progenitors,2014,"Guillermina Almazan, Jack P Antel, Qiao Ling Cui, Jun Fang, Timothy E Kennedy"
Rotating night shift work and polymorphism of genes important for the regulation of circadian rhythm,2012,"Beata Peplonska, Edyta Reszka, Edyta Wieczorek, Wojciech Sobala, Agnieszka Bukowska, Jolanta Gromadzinska, Jenny-Anne Lie, Helge Kjuus, Wojciech Wasowicz"
SDHB mutations are associated with response to temozolomide in patients with metastatic pheochromocytoma or paraganglioma,2014,"Rosella Libé, Anne Paule Gimenez-Roqueplo, Julien Hadoux, Judith Favier, Jean-Yves Scoazec, Sophie Leboulleux, Abir Al Ghuzlan, Caroline Caramella, Désirée Déandreis, Isabelle Borget, Céline Loriot, Cécile Chougnet, Jacques Young, Laurence Amar, Jérome Bertherat, Frédéric Dumont, Frédéric Deschamps, Martin Schlumberger, Eric Baudin, Eric Letouzé"
SH3 domain-mediated recruitment of host cell amphiphysins by alphavirus nsP3 promotes viral RNA replication,2011,"Tero Ahola, Maarit Neuvonen, Arunas Kazlauskas, Miika Martikainen, Ari Hinkkanen, Kalle Saksela"
SIU/ICUD Consultation on Urethral Strictures: Posterior urethral stenosis after treatment of prostate cancer,2013,"Sender Herschorn, Sean Elliott, Michael Coburn, Hunter Wessells, Leonard Zinman"
SNF5 reexpression in malignant rhabdoid tumors regulates transcription of target genes by recruitment of SWI/SNF complexes and RNAPII to the transcription start site of their promoters,2013,"Yasumichi Kuwahara, Darmood Wei, Joel Durand, Bernard E Weissman"
SRGAP1 is a candidate gene for papillary thyroid carcinoma susceptibility,2013,"Elzbieta Stachlewska, David E Symer, Michael Ostrowski, Barbara Jarząb, Michal Kalemba, Albert de la Chapelle, Zbigniew Puch, Richard T Kloos, Patrick J Morrison, Rafal Ploski, Nikhil Sebastian, Anna Wojcicka, Bernard Wen, Motoyasu Saji, Agnieszka Bronisz, Rebecca Nagy, Krystian Jazdzewski, Veronica J Vieland, Wei Li, Sandya Liyanarachchi, Marek Krawczyk, Huiling He, Kinga Dymecka, Matthew D Ringel, Malgorzata Czetwertynska, Dorota Kula, Keiko Akagi, Joanna Dlugosinska, Yungui Huang"
SUMO3 modification accelerates the aggregation of ALS-linked SOD1 mutants,2014,"Takako Niikura, Yoshiko Kita, Yoichiro Abe"
Salivary gland transfer to prevent radiation-induced xerostomia: a systematic review and meta-analysis,2013,"Amit J Sood, Nyssa F Fox, Brendan P O'Connell, Tiffany L Lovelace, Shaun A Nguyen, Anand K Sharma, Joshua D Hornig, Terry A Day"
Scapular free flap harvest site: recognising the spectrum of radiographic post-operative appearance,2013,"J E Silberzweig, A S Khorsandi, D K Powell, F Nwoke, M L Urken, D Buchbinder, A S Jacobson"
Screening for type 2 diabetes in obese youth,2009,"Jon D Oden, Bassil M Kublaoui, Shuchi Shah, Perrin C White"
Screening of human papillomavirus infection in women with systemic sclerosis,2014,"Mickaël Martin, Christiane Mougin, Jean-Luc Prétet, Helder Gil, Nadine Meaux-Ruault, Eve Puzenat, Rajeev Ramanah, François Aubin, Antoine Touzé, Pierre Coursaget, Elise Jacquin, Nadine Magy-Bertrand"
Second Global Symposium on Health Systems Research: a conference impact evaluation,2014,"Alexander Wolfgang Neubecker, Justin Neves, Michael Kent Ranson, Emily Milko, Diane Wu, John Lavis"
Segmentation and volumetric analysis of the caudate nucleus in Alzheimer's disease,2013,"Ramapurath S Jayasree, Karavallil Achuthan Smitha, Arun Kumar Gupta, Vellara Pappukutty Mahadevan Pillai, Sudevan Jiji"
Selecting a comparison group for 5-year oral and pharyngeal cancer survivors: two methods,2012,"Henrietta L Logan, Scott L Tomar, Glenn E Turner, Myron Chang, William M Mendenhall, Charles E Riggs"
Selective impairments of motor sequence learning in multiple sclerosis patients with minimal disability,2014,"Andrea Tacchino, Marco Bove, Luca Roccatagliata, Giovanni Luigi Mancardi, Antonio Uccelli, Laura Bonzano"
Self-assembling nanoparticles containing dexamethasone as a novel therapy in allergic airways inflammation,2013,"Nicholas J Kenyon, Jennifer M Bratt, Joyce Lee, Juntao Luo, Lisa M Franzi, Amir A Zeki, Kit S Lam"
Self-efficacy correlates with leg muscle pain during maximal and submaximal cycling exercise,2007,"Robert W Motl, Rachael C Gliottoni, Jennifer A Scott"
Self-reported eating rate and metabolic syndrome in Japanese people: cross-sectional study,2014,"Satsue Nagahama, Ngoc Minh Pham, Kayo Kurotani, Keisuke Kuwahara, Akiko Nanri, Yuji Nishiwaki, Masashi Dan, Tetsuya Mizoue"
Self-reported seafood intake and atopy in Japanese school-aged children,2012,"Tatsuya Hobara, Shinichi Sugiyama, Ichiro Kunitsugu, Natsuko Murakami, Michio Hashimoto, Rintaro Yamanishi, Noriko Bando, Junji Terao, Masayuki Okuda, Satoshi Sasaki"
Sensitive multiplex detection of serological liver cancer biomarkers using SERS-active photonic crystal fiber probe,2013,"U S Dinish, Ghayathri Balasundaram, Young Tae Chang, Malini Olivo"
Sentinel node biopsy in relation to survival in floor of the mouth carcinoma,2013,"I Arteagoitia, J Brunsó, J C Martín, J A Santamaría, L Barbier, M McGurk, A Bidaguren, J Alvarez, B Andikoetxea, G Diaz-Basterra"
Sequential bearings-only-tracking initiation with particle filtering method,2013,"Bin Liu, Chengpeng Hao"
Serial Measurements of Exhaled Nitric Oxide at Work and at Home: A New Tool for the Diagnosis of Occupational Asthma,2014,"Rolf Merget, Ingrid Sander, Vera van Kampen, Monika Raulf-Heimsoth, Olaf Hagemeyer, Eike Marek, Thomas Brüning"
Serum 25-hydroxyvitamin D levels and metabolic health status in extremely obese individuals,2014,"Patchaya Boonchaya-Anant, Caroline M Apovian, Michael F Holick"
Serum adiponectin level and different kinds of cancer: a review of recent evidence,2012,"Vajihe Izadi, Leila Azadbakht, Elaheh Farabad"
Severe mood problems in adolescents with autism spectrum disorder,2012,"Tony Charman, Emily Simonoff, Gillian Baird, Andrew Pickles, Francesca Happé, Catherine R G Jones"
Shared decision making: state of the science,2014,"Grace A Lin, Angela Fagerlin"
Shared decision-making in treatment of Merkel cell carcinoma,2014,"Niels Korsgaard, Signe Muus Steffensen"
Short- and long-term outcomes of coronary artery bypass grafting or drug-eluting stent implantation for multivessel coronary artery disease in patients with chronic kidney disease,2010,"James M Wilson, Guha Ashrith, Macarthur A Elayda, Vei-Vei Lee, Ross M Reul"
Should level V be included in lateral neck dissection in treating papillary thyroid carcinoma?,2013,"De-Bin Xu, Dan Liu, Ya-Qi Mu, Wen-Kuan Chen, Xiao-Jun Zhang"
Should patients with remnants from thyroid microcarcinoma really not be treated with iodine-131 ablation?,2013,"Rosj Gallicchio, Sabrina Giacomobono, Daniela Capacchione, Anna Nardelli, Francesco Barbato, Antonio Nappi, Teresa Pellegrino, Giovanni Storto"
Signature of recent historical events in the European Y-chromosomal STR haplotype distribution,2005,"Peter de Knijff, Sascha Willuweit, Lutz Roewer, Peter J P Croucher, Tim T Lu, Manfred Kayser, Rüdiger Lessig, Mark A Jobling, Chris Tyler-Smith, Michael Krawczak"
Significance of MDM2 and P14 ARF polymorphisms in susceptibility to differentiated thyroid carcinoma,2012,"Fenghua Zhang, Erich M Sturgis, Xicheng Song, Qingyi Wei, Guojun Li, Li Xu"
Simian foamy virus infection of rhesus macaques in Bangladesh: relationship of latent proviruses and transcriptionally active viruses,2013,"Xiaoxing Wang, Christopher T Small, Mostafa M Feeroz, Eun-Gyung Lee, Karen L Craig, Kamrul Hasan, Gregory A Engel, Lisa Jones-Engel, Frederick A Matsen, Maxine L Linial, Khanh Soliven"
Single nucleotide polymorphism network: a combinatorial paradigm for risk prediction,2013,"Puspita Das Roy, Dhriti Sengupta, Anjan Kr Dasgupta, Sudip Kundu, Utpal Chaudhuri, Indranil Thakur, Pradipta Guha, Mousumi Majumder, Roshni Roy, Bidyut Roy"
Single-agent bevacizumab or lomustine versus a combination of bevacizumab plus lomustine in patients with recurrent glioblastoma (BELOB trial): a randomised controlled phase 2 trial,2014,"Hendrika M Oosterkamp, Laurens V Beerepoot, Annemiek M E Walenkamp, Jan Buter, Walter Taal, Filip Y F de Vos, Martin J van den Bent, Winand N M Dinjens, Rob L H Jansen, Hendrikus J Dubbink, Bronno van der Holt, Dolf Boerman, Monique C J Hanse, Aafke H Honkoop, Franchette W P J van den Berkmortel, René M Vernhout, Dieta Brandsma, Roelien H Enting, Martin J B Taphoorn, Jacoline E C Bromberg, Irene van Heuvel"
Skin mild hypoxia enhances killing of UVB-damaged keratinocytes through reactive oxygen species-mediated apoptosis requiring Noxa and Bim,2012,"Hannelore Maes, Kris Nys, Graciela Andrei, Robert Snoeck, Maria Garmyn, Patrizia Agostinis"
Sleep in a live-in mining operation: the influence of start times and restricted non-work activities,2010,"Angela A Baker, David J Kennaway, Drew Dawson, Nicole Lamond, Sally A Ferguson"
Small molecule inhibitor of antigen binding and presentation by HLA-DR2b as a therapeutic strategy for the treatment of multiple sclerosis,2013,"Kazuyuki Kawamura, Christopher Self, Neil J Hayward, Aakanksha Dixit, Animesh Somanaboeina, Niannian Ji, Thomas G Forsthuber, Gary L Olson"
Social Rewards and Social Networks in the Human Brain,2014,"Dominic S Fareri, Mauricio R Delgado"
Soluble extract from Moringa oleifera leaves with a new anticancer activity,2014,Il Lae Jung
Somatic mutation of GRIN2A in malignant melanoma results in loss of tumor suppressor activity via aberrant NMDAR complex formation,2014,"Todd D Prickett, Brad J Zerlanko, Victoria K Hill, Jared J Gartner, Nouar Qutob, Jiji Jiang, May Simaan, John Wunderlich, J Silvio Gutkind, Steven A Rosenberg, Yardena Samuels"
Species-directed therapy for leishmaniasis in returning travellers: a comprehensive guide,2014,"Henry J C de Vries, Caspar J Hodiamont, Piet A Kager, Aldert Bart, Pieter P A M van Thiel, Tjalling Leenstra, Tom van Gool, Peter J de Vries, Michèle van Vugt, Martin P Grobusch"
Squamous cell carcinoma of the oral tongue in a patient with Fanconi anemia treated with radiotherapy and concurrent cetuximab: a case report and review of the literature,2012,"Neal D Futran, Patrick D Jewell, Winnifred M Wong, Upendra Parvathaneni, Renato G Martins, George E Laramore, Jay J Liao"
State of play in amyotrophic lateral sclerosis genetics,2013,"Alan E Renton, Adriano Chiò, Bryan J Traynor"
Stationary cycling for children with cerebral palsy: does it get them anywhere?,2012,Nicholas F Taylor
Statistical diffusion tensor histology reveals regional dysmyelination effects in the shiverer mouse mutant,2005,"J Michael Tyszka, Carol Readhead, Elaine L Bearer, Robia G Pautler, Russell E Jacobs"
Stereotactic body radiotherapy for recurrent oropharyngeal cancer - Influence of HPV status and smoking history,2014,"John A Vargo, Steven A Burton, Kara S Davis, Robert L Ferris, David A Clump, James P Ohr, Dwight E Heron"
Stimulation of TLR4 by LMW-HA induces metastasis in human papillary thyroid carcinoma through CXCR7,2013,"Huanbai Xu, Zhongqing Qian, Lei Ye, Yanan Wang, Hong Nie, Xiaomei Zhang, Qiong Wu, Yiji Cheng, Yunzhi Lin, Xiaojing Wang, Shipeng Dang, Yongde Peng, Min Jin, Yuqing Chen, Xiyan Sun"
Strain and health implications of nurses' shift work,2014,"Diana Cerne, Alessandra Buja, Alessandra Zampieron, Giuseppe Mastrangelo, Marco Petean, Angela Vinelli, Vincenzo Baldo"
Strengthen the collaboration between the river basin management organization of China and International Environmental Specimen Bank Group,2014,"Lingzhi Tan, Hui Liu, Jinxiang Shu, Fan Xia"
Stromal features are predictive of disease mortality in oral cancer patients,2011,"Kim Piper, Jagdeep S Chana, John F Marshall, Paul H Weinreb, Karwan A Moutasim, Krishna Suchak, Kerry A Chester, Ian R Hart, Allan K Hackshaw, Gareth J Thomas, Colin Hopper, Nicholas Kalavrezos, Tahwinder Upile, Shelia M Violette, Daniel Marsh, Sabarinath Vallath, Waseem Jerjes"
Stronger proteasomal inhibition and higher CHOP induction are responsible for more effective induction of paraptosis by dimethoxycurcumin than curcumin,2014,"I Y Kim, J A Lee, K S Choi, Y J Kang, Y S Lee, J H Park, M A Kim, E-Y Kim, K Lee, C-O Yun, A-R Yoon, I A Kim, B Y Lee, S-A Kim, H S Kim, M J Yoon"
Structural dissection of Ebola virus and its assembly determinants using cryo-electron tomography,2012,"Tanmay A M Bharat, Takeshi Noda, James D Riches, Verena Kraehling, Stephan Becker, Larissa Kolesnikova, John A G Briggs, Yoshihiro Kawaoka"
Structural networks in Alzheimer's disease,2013,"Andrew T Reid, Alan C Evans"
Structurally-informed Bayesian functional connectivity analysis,2013,"Luca Ambrogioni, Ronald J Janssen, Max Hinne, Marcel A J van Gerven, Tom Heskes"
Structure Determines Medication Errors in Nursing Units: A Mechanistic Approach,2013,"Chia-Hao Chang, Bih-O Lee, Shu-Ling Tsai, Yun Shan Tseng, Chang-Chiao Hung"
Studies on the role of metabolic activation in tyrosine kinase inhibitor-dependent hepatotoxicity: induction of CYP3A4 enhances the cytotoxicity of lapatinib in HepaRG cells,2013,"Klarissa D Hardy, Michelle D Wahlin, Ioannis Papageorgiou, Jashvant D Unadkat, Allan E Rettie, Sidney D Nelson"
Subjective sleepiness is a sensitive indicator of insufficient sleep and impaired waking function,2014,"Göran Kecklund, Anna Anund, Torbjörn Akerstedt, John Axelsson"
Sunitinib combined with pemetrexed and carboplatin in patients with advanced solid malignancies--results of a phase I dose-escalation study,2013,"Scott A Laurie, Ana Ruiz-Garcia, Denis Soulières, Sami G Diab, Ke Zhang, Normand Blais, Derek J Jonker, D Ross Camidge, Aron Thall, Laura Q Chow, Richard C Chao"
Surface Papillary Epithelial Hyperplasia (Rough Mucosa) is a Helpful Clue for Identification of Polymorphous Low-Grade Adenocarcinoma,2014,"Angela C Chi, Brad W Neville"
Surgical outcome of laparoscopic colectomy for colorectal cancer in obese patients: A comparative study with open colectomy,2013,"Zongyou Chen, Zhenyang Li, Yantao Cai, Yiming Zhou, Jianbin Xiang"
Surgical planning after sleep versus awake techniques in patients with obstructive sleep apnea,2014,"Enrique Fernández-Julián, Miguel Ángel García-Pérez, Javier García-Callejo, Felipe Ferrer, Francisco Martí, Jaime Marco"
Susac's syndrome: an immune mediated endotheliopathy laden with challenges and controversies,2013,"Abhishek Malhotra, Merrilee Needham, Elizabeth Reyneke"
Syncope: classification and risk stratification,2014,"Venkata Krishna Puppala, Oana Dickinson, David G Benditt"
Synergy between chemotherapeutic agents and CTLA-4 blockade in preclinical tumor models,2013,"Maria Jure-Kunkel, Francis Lee, Gennaro Dito, Emel Girit, Gregg Masters, Rachel Humphrey, John T Hunt"
Synthesis of fluorinated analogues of sphingosine-1-phosphate antagonists as potential radiotracers for molecular imaging using positron emission tomography,2014,"Vysakh Pushpa Prasad, Stefan Wagner, Petra Keul, Sven Hermann, Bodo Levkau, Günter Haufe, Michael Schäfers"
Systematic review and meta-analysis of the use of phosphodiesterase type 5 inhibitors for treatment of erectile dysfunction following bilateral nerve-sparing radical prostatectomy,2014,"Xinhua Zhang, Qianwen He, Xiao Wang, Yipeng Wang, Xinghuan Wang, Tao Liu"
Systemic onset juvenile idiopathic arthritis--its unusual presentation,2008,"Dipankar Gupta, J B Ghosh, Nibedita Chattopadhyay"
Systemic therapy in the management of metastatic or locally recurrent adenoid cystic carcinoma of the salivary glands: a systematic review,2010,"David G Pfister, Matthew G Fury, Eric Sherman, Scott A Laurie, Alan L Ho"
TORC1 regulates Pah1 phosphatidate phosphatase activity via the Nem1/Spo7 protein phosphatase complex,2014,"Stéphanie Cottier, Claudio De Virgilio, Emmanuelle Dubots, Roger Schneiter, Séverine Bontron, Malika Jaquenoud, Marie-Pierre Péli-Gulli"
TRAIL (TNF-related apoptosis-inducing ligand) regulates adipocyte metabolism by caspase-mediated cleavage of PPARgamma,2013,"M Keuper, I Wernstedt Asterholm, P E Scherer, M-A Westhoff, P Möller, K-M Debatin, G Strauss, M Wabitsch, P Fischer-Posovszky"
Targeting Th17 cells in autoimmune diseases,2014,"Jianfei Yang, Tetsuya Yamagata, Jill Skepner, Mark S Sundrud"
Targeting phosphodiesterase 3B enhances cisplatin sensitivity in human cancer cells,2013,"Hideki Tanzawa, Manabu Iyoda, Katsunori Ogawara, Masashi Shiiba, Katsuhiro Uzawa, Atsushi Kasamatsu, Takao Baba, Katsuya Usukura, Yasuhiro Saito, Kentaro Sakuma, Yosuke Sakamoto"
Teaching an adult brain new tricks: a critical review of evidence for training-dependent structural plasticity in humans,2012,"Cibu Thomas, Chris I Baker"
Telemonitoring in the management of high blood pressure,2014,"Brian Mc Kinstry, Janet Hanley, Steff Lewis"
Telomerase expression in amyotrophic lateral sclerosis (ALS) patients,2014,"Bruna De Felice, Anna Annunziata, Giuseppe Fiorentino, Francesco Manfellotto, Raffaella D'Alessandro, Rita Marino, Marco Borra, Elio Biffali"
Tetramer visualization of gut-homing gluten-specific T cells in the peripheral blood of celiac disease patients,2007,"Melinda Ráki, Margit Brottveit, Lars-Egil Fallang, Elin Bergseng, Knut E A Lundin, Hanne Quarsten, Ludvig M Sollid"
The Acute Effects of a Single Bout of Moderate-intensity Aerobic Exercise on Cognitive Functions in Healthy Adult Males,2013,"S Manjunatha, Jagruti Balde, Bijli Nanda"
The Association Between Abdominal Muscle and Type II Diabetes Across Weight Categories in Diverse Post-Menopausal Women,2014,"Britta A Larsen, Matthew A Allison, Elizabeth Barrett-Connor, Maria Rosario G Araneta, Gail A Laughlin, Wilma J Wooten, Christina L Wassel, Sarah D Saad"
The BCL-2 family protein Bid is critical for pro-inflammatory signaling in astrocytes,2014,"Bridget A Breen, Sinéad Kinsella, Karen S Coughlan, Hans-Georg König, Jochen H M Prehn"
The Effect of Continuous Blood Purification on the Prognosis of Cardiorenal Syndrome Patients,2014,"Fengyu Jia, Peng Rong, Dandan Li, Suxia Wang, Ying Jing, Yanming Ge, Jianzhong Meng"
The Epidemics of Obesity and Cancer: No simple remedy,2014,"Moza Al-Kalbani, Ikram A Burney"
The European Medicines Agency review of ipilimumab (Yervoy) for the treatment of advanced (unresectable or metastatic) melanoma in adults who have received prior therapy: summary of the scientific assessment of the Committee for Medicinal Products for Human Use,2011,"Jorge Camarero, Eric Abadie, Arantxa Sancho Lopez, Francesco Pignatti, Maaike van Dartel, Gonzalo Calvo, Barbara van Zwieten-Boot, Zahra Hanaizi"
The Experiences of Patients With Advanced Head and Neck Cancer With a Percutaneous Endoscopic Gastrostomy Tube: A Qualitative Descriptive Study,2014,"Margaret I Fitch, Alison McAndrew, Katherine A Vandenbussche, Elaine C Posluns, Janna P Y Kwong, Edith J Stokes"
The FACT score in predicting pneumococcal antibody levels in asthmatics,2014,"Jenna C Podjasek, Ji A Jung, Hirohito Kita, Miguel A Park, Young J Juhn"
The Iowa Gambling Task in depression - what have we learned about sub-optimal decision-making strategies?,2013,"Viola L Nemeth, Zoltan Janka, Anita Must, Szatmar Horvath"
The MASCC/ISOO mucositis guidelines: dissemination and clinical impact,2013,"Rajesh V Lalla, Fredrick D Ashbury"
The Moderating Role of Power Distance on the Relationship between Employee Participation and Outcome Variables,2013,"Sima Rafiei, Abolghasem Pourreza"
The Na+/I- symporter (NIS): mechanism and medical impact,2013,"Carla Portulano, Nancy Carrasco, Monika Paroder-Belenitsky"
The Neonatal Connectome During Preterm Brain Development,2014,"René S Kahn, Kristin Keunen, Manon J N L Benders, Linda S de Vries, Floris Groenendaal, Karina J Kersbergen, Marcel A de Reus, Martijn P van den Heuvel"
The Prescription or Proscription of Exercise in Colorectal Cancer Care,2014,"Justin C Brown, Kathryn H Schmitz"
The R of ALSFRS-R: Does it really mirror functional respiratory involvement in amyotrophic lateral sclerosis?,2014,"Susana Pinto, Mamede de Carvalho"
The R453Q and D151A polymorphisms of hexose-6-phosphate dehydrogenase gene (H6PD) influence the polycystic ovary syndrome (PCOS) and obesity,2012,"H F Escobar-Morreale, J L San-Millán, M A Martínez-García"
The actin-bundling protein TRIOBP-4 and -5 promotes the motility of pancreatic cancer cells,2014,"Jianjun Bao, Shuo Wang, Laura K Gunther, Shin-Ichiro Kitajiri, Chunying Li, Takeshi Sakamoto"
The acute phase of experimental cardiogenic shock is counteracted by microcirculatory and mitochondrial adaptations,2014,"Terje S Larsen, Kirsti Ytrehus, Ole-Jakob How, Martin Hagve, Thor Allan Stenberg, Truls Myrmel, Espen Sanden, Anders Benjamin Kildal"
The advantages of oral cytopathology in the early diagnosis of HIV/AIDS: three case reports,2012,"Arley Silva-Junior, Marília Heffer Cantisano, Eliane Pedra Dias, Bruna Lavinas Sayed Picciani, Geraldo Oliveira Silva-Junior, Vanessa de Carla Batista Santos"
The antitumor immunity of ipilimumab: (T-cell) memories to last a lifetime?,2012,"Michael A Postow, Jedd D Wolchok, Margaret K Callahan"
The association between shift work and sick leave: a systematic review,2012,"Allard J van der Beek, Suzanne L Merkus, Alwin van Drongelen, Merete Labriola, Thomas Lund, Willem van Mechelen, Kari Anne Holte"
The association of health literacy with adherence and outcomes in moderate-severe asthma,2013,"Thomas Ten Have, Knashawn H Morales, Fei Wan, Andrea J Apter, Chantel Priolo, Bruce Bender, Jason Roy, Susan Reisine, Rodalyn Gonzalez, Cynthia Rand, Tyra Bryant-Stephens, Ian M Bennett, Daniel K Bogen"
The associations of parenting factors with adolescent body mass index in an underserved population,2013,"Elizabeth M Schneider, Dawn K Wilson, Heather Kitzman-Ulrich, Kassandra A Alia, Sara M St George"
The beliefs and knowledge of patients newly diagnosed with cancer in a UK ethnically diverse population,2011,"K Lord, A J Mitchell, K Ibrahim, S Kumar, N Rudd, P Symonds"
The biology of leptin and its implications in breast cancer: a general view,2013,"Mayra J García-Robles, Jorge E Segura-Ortega, Mary Fafutis-Morris"
The clinical response to vemurafenib in a patient with a rare BRAFV600DK601del mutation-positive melanoma,2014,"Julie Dremaux, Stéphanie Trudel, Norbert Odolczyk, Brigitte Gubler, Jean-Philippe Arnault, Henri Sevestre, Piotr Zielenkiewicz, Aline Regnier, Jérôme Toffin"
The effect of CCND1 +870A>G and VEGF +936C>T polymorphisms on oral cancer development and disease-free survival in a Taiwan population,2012,"Ying-Chu Lin, Li-Hsuan Wang, Chia-Wen Lee, Chung-Ho Chen, Chia-Jung Yeh"
